IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,Material_Type
1325489,3266257,6949319,8394472,8374279,8394472,5340840,3828025,ALU
775997,2800697,5530214,8394319,8403001,8377095,4912787,3555589,ALU
1289678,3217159,6955132,8383570,8395329,8381910,5348946,3837786,ALU
1664060,3436208,6601974,8390060,8371192,8390060,5234759,3837262,ALU
1270375,3157204,6917569,8394929,8394929,8394929,5319325,3836247,ALU
1280281,3182133,6933505,8394764,8394764,8394764,5322214,3835753,ALU
1667708,3649814,7716852,8373388,8394921,8383318,5206398,3670406,ALU
1470341,3493200,7411946,8396135,8376252,8396135,5355793,3800370,ALU
1234471,3174911,6872341,8396793,8396793,8396793,5273353,3838885,ALU
1281885,3190627,6936602,8394790,8394790,8394790,5321218,3835707,ALU
1595712,3633792,7664476,8378767,8392678,8375739,5436749,3784631,ALU
1533575,3002345,6335151,8388956,8376420,8388956,7045027,3948703,ALU
832842,2918518,5683524,8401465,8400424,8401465,5070475,3875743,ALU
1246251,3157660,6814227,8394969,8394969,8394969,5251787,3835378,ALU
1531564,3550920,7522276,8395273,8395273,8393333,5431291,3787182,ALU
1261094,3180950,6787195,8394765,8394765,8394765,5304362,3838677,ALU
1281515,3206513,6938957,8394935,8394935,8394935,5236007,3819063,ALU
1501291,2922198,6295335,8379043,8392288,8397391,7093887,3989017,ALU
1543211,2989918,6347798,8388044,8388044,8388044,6954336,3870217,ALU
1638610,3037642,6533619,8387451,8389025,8389025,7222933,4016640,ALU
1369272,3249057,6729015,8393411,8388280,8393411,5286280,3838587,ALU
1287865,3203606,6924842,8396126,8396126,8396126,5269525,3828369,ALU
1520609,2977800,6286134,8388104,8373455,8387794,7080635,3970324,ALU
1311907,3240189,7010137,8387471,8380341,8394250,5295642,3830629,ALU
1729372,3724584,7678863,8394278,8376405,8394278,5086314,3606211,ALU
1771020,3753876,7687617,8393638,8371001,8393594,4985011,3567762,ALU
848555,2854467,5596444,8393648,8402172,8393384,4993250,3531899,ALU
1284574,3196787,6914288,8396455,8396455,8396455,5280141,3832862,ALU
1656045,3663526,7770812,8373778,8394872,8380820,5275101,3689457,ALU
1513646,2903269,6258450,8382337,8394602,8394602,7007596,3906209,ALU
1291698,3217566,6961452,8375697,8395648,8372879,5370393,3839331,ALU
1315131,3238003,6987555,8381479,8385474,8394959,5350207,3832392,ALU
754609,2683833,5423506,8379443,8404762,8347666,4920163,3519736,ALU
1518030,2927271,6260975,8383114,8395192,8382052,6953175,3847073,ALU
1328909,3270257,6950703,8393037,8372708,8392831,5346455,3827704,ALU
872377,2770094,5519562,8382097,8402591,8381175,5061201,3489854,ALU
1455049,3477175,7380698,8395954,8376122,8395954,5352024,3802185,ALU
1562643,3594313,7600897,8395451,8395451,8395451,5440306,3766086,ALU
1518260,2971069,6286669,8386423,8378268,8385846,7060506,3950201,ALU
846328,2750527,5498962,8382111,8402996,8374703,5034936,3494803,ALU
1470485,2940759,6203399,8392172,8375474,8392172,7048036,3968907,ALU
1451443,3472859,7371764,8395631,8379037,8395631,5360621,3802373,ALU
1519077,2910133,6205300,8391795,8386150,8391795,6902130,3840287,ALU
1330090,3275236,7050052,8375447,8395456,8374279,5351444,3831000,ALU
1442512,3464541,7354879,8394774,8376856,8394609,5351675,3803626,ALU
1284550,3203985,6953426,8394565,8394565,8394565,5215694,3813130,ALU
1424870,3321917,6855965,8393127,8369917,8393127,5317204,3829412,ALU
1575143,3032435,6464477,8388691,8388691,8388691,6855175,3881994,ALU
983505,2812200,5545251,8364250,8403051,8380424,5064402,3383300,ALU
1586443,3033137,6458236,8387826,8387826,8387826,7070579,3939990,ALU
836892,2907339,5660044,8400816,8384403,8400816,5002180,3817919,ALU
1558772,3595513,7621419,8389360,8383158,8388418,5401719,3784452,ALU
1570374,3029527,6434517,8387709,8387709,8387709,7028900,3919704,ALU
1270310,3187521,6835813,8395469,8395469,8395469,5293736,3836340,ALU
1290130,3213133,6950383,8380544,8395854,8378382,5348947,3837796,ALU
1315759,3251636,6954501,8386909,8380815,8385780,5354915,3831813,ALU
1537863,2941118,6273669,8388761,8388761,8388761,6934623,3841877,ALU
1468412,2939001,6200177,8392256,8375771,8392256,7045846,3967942,ALU
827491,2908353,5575996,8402314,8381830,8402314,4876278,3575181,ALU
1771241,3750595,7782119,8376829,8392319,8394522,4978280,3564205,ALU
1292066,3202321,6956294,8394475,8394475,8394475,5262909,3818224,ALU
807276,2739820,5500682,8383427,8403826,8366029,5007655,3522132,ALU
1281567,3206392,6938578,8394959,8394959,8394959,5236645,3819269,ALU
838169,2865960,5592798,8396567,8401829,8396330,4959275,3537737,ALU
1573727,3610841,7630828,8395848,8392628,8395848,5435032,3752671,ALU
1643144,3046017,6543685,8388310,8388310,8388310,7203393,4008222,ALU
1550563,3581663,7579474,8396370,8384258,8396370,5400971,3774105,ALU
1283957,3200864,6921220,8396063,8396063,8396063,5265876,3828734,ALU
1508728,2943747,6288842,8379603,8397805,8377937,6978798,3868516,ALU
873190,2804775,5571977,8384850,8402846,8384293,5069216,3505066,ALU
1538490,3560679,7540486,8395222,8395222,8394855,5431975,3789947,ALU
766217,2785870,5488104,8393322,8393274,8372693,4880978,3555439,ALU
1663149,3438234,6607895,8389826,8371016,8389826,5241030,3837683,ALU
1503161,3532744,7483233,8395687,8385115,8395687,5393661,3776850,ALU
1574747,3611155,7631062,8395580,8395580,8395580,5444695,3752923,ALU
1287140,3217016,6946845,8394855,8394608,8394855,5317581,3835478,ALU
1616931,3040782,6513152,8388457,8388457,8388457,7069161,3959563,ALU
1291557,3215682,6964824,8388670,8394999,8394999,5328212,3835742,ALU
978181,2841303,5557154,8367653,8402681,8385331,5020434,3388971,ALU
1287761,3202720,6952438,8380247,8395418,8378104,5359592,3838507,ALU
873068,2767899,5517303,8381793,8402612,8380858,5061199,3483710,ALU
865147,2800709,5552506,8386186,8397449,8385467,5051366,3575502,ALU
1290598,3224612,6973015,8393814,8387520,8393814,5226917,3815479,ALU
1230462,3171768,6867354,8396899,8396899,8396899,5266626,3838308,ALU
1274603,3190745,6858680,8395780,8395780,8395780,5289194,3835284,ALU
1667490,3699608,7754047,8381509,8386967,8379704,5298150,3699215,ALU
885956,2771917,5518335,8379649,8402647,8380730,5060528,3471048,ALU
1319596,3249087,7022161,8388552,8379005,8394137,5291013,3828659,ALU
1287944,3206949,6934929,8387312,8396140,8386065,5319006,3835653,ALU
1537183,3569714,7545965,8383687,8387607,8381561,5407421,3791833,ALU
1258590,3164922,6898036,8396072,8396072,8396072,5227291,3831173,ALU
1537226,3560877,7541583,8395666,8390048,8395666,5414875,3791354,ALU
826605,2904809,5588587,8402093,8389441,8402093,4889258,3555974,ALU
1234642,3175047,6872581,8396787,8396787,8396787,5273499,3838875,ALU
839227,2909151,5669287,8400649,8380588,8400649,5019362,3876133,ALU
1440248,3461665,7350454,8395779,8375996,8395779,5348377,3803941,ALU
708788,2669331,5412511,8384653,8404916,8344455,4896650,3554979,ALU
874930,2778093,5536045,8382293,8402749,8381478,5069812,3489757,ALU
1542767,3566658,7551365,8395239,8395239,8395239,5433098,3787702,ALU
1318393,3247687,7033575,8374240,8395402,8383655,5352592,3833309,ALU
1504984,2963975,6259416,8394355,8381377,8394355,6897931,3892866,ALU
1272181,3196327,6855760,8394810,8394810,8394810,5310322,3837336,ALU
1454827,3325367,6686827,8370271,8384362,8384362,4787803,8075982,ALU
1485755,3507726,7438703,8395468,8385296,8395468,5388295,3797814,ALU
1717999,3652267,7745783,8371700,8394287,8393004,5003786,3575247,ALU
1494593,3523122,7465197,8395690,8383971,8395690,5387832,3780316,ALU
1298819,3222809,6966277,8394602,8394602,8394602,5236614,3811869,ALU
1434540,3455610,7338664,8395712,8375988,8395671,5347116,3804522,ALU
1558178,3591254,7596355,8396198,8387010,8396198,5412168,3767059,ALU
1252752,3177794,6803656,8395313,8395313,8395313,5295329,3838866,ALU
1290854,3208847,6936150,8395710,8395710,8395710,5260543,3823866,ALU
1489743,2923764,6183337,8396761,8379810,8396761,6867625,3881062,ALU
1505125,3518559,7463695,8396541,8382651,8390216,5386713,3781352,ALU
1650066,3649402,7708607,8373980,8395137,8379912,5278157,3703694,ALU
1264137,3198540,6914148,8395702,8395702,8395702,5298769,3837005,ALU
1234038,3173041,6869010,8396955,8396955,8396955,5269456,3838642,ALU
1281625,3213541,6953009,8394168,8394168,8394168,5243152,3818071,ALU
1526370,2990557,6300295,8389718,8370441,8389718,7086328,3980178,ALU
1332773,3249370,7035310,8377591,8389049,8395041,5353179,3829162,ALU
1596618,3644351,7713208,8386239,8395481,8384984,5453609,3755393,ALU
830113,2908539,5596792,8401943,8381537,8401943,4908188,3642398,ALU
870254,2810696,5574893,8385898,8402766,8385376,5060164,3508263,ALU
1476701,2877996,6149233,8391693,8391693,8391693,6908548,3838478,ALU
1454902,3443354,7321735,8395935,8394641,8376740,5419812,3757012,ALU
1263009,3198724,6926914,8394844,8394844,8394844,5226509,3819076,ALU
1693683,3656686,7755607,8372516,8394517,8388222,5110275,3620074,ALU
1330576,2813078,5977451,8397787,8397787,8397787,6880850,3886009,ALU
869258,2890183,5562808,8392729,8386273,8397689,4905837,3509076,ALU
1275280,3155647,6923848,8394685,8394685,8394685,5325322,3835893,ALU
1517091,2903279,6251209,8383535,8393695,8393695,6992451,3891401,ALU
1495981,2906939,6297388,8376081,8399525,8397486,7079783,3975873,ALU
1305172,3233901,6984006,8394186,8387926,8394186,5243910,3815316,ALU
1437759,3451380,7331992,8395746,8380197,8391370,5363226,3793934,ALU
1567340,3603074,7634845,8387798,8395233,8386788,5442800,3782104,ALU
1278157,3166495,6930439,8391355,8394854,8390861,5333226,3836496,ALU
1274312,3155946,6922607,8394733,8394733,8394733,5324141,3835963,ALU
833229,2885383,5611665,8399121,8401753,8399040,4945989,3548592,ALU
827814,2910302,5591363,8402250,8385572,8402250,4905605,3615601,ALU
1511902,2913467,6199928,8393010,8384599,8393010,6893690,3850261,ALU
1456179,3445266,7325344,8395950,8394336,8377083,5418971,3757631,ALU
851442,2828532,5563889,8390937,8402126,8390433,4998012,3517112,ALU
1542641,3002845,6397283,8385916,8391822,8385397,6827649,3853633,ALU
1328579,3269908,6961568,8394283,8371496,8394283,5329892,3827076,ALU
1298099,3221546,6963552,8394702,8394702,8394702,5238778,3812954,ALU
1465312,3458941,7351158,8396060,8392156,8379533,5412952,3762057,ALU
1264332,3198695,6914422,8395695,8395695,8395695,5298936,3836993,ALU
1547674,3572479,7560805,8393003,8395260,8392602,5434029,3789749,ALU
1425743,3317094,6802475,8375793,8387947,8387947,4980392,6344553,ALU
774018,2801651,5498665,8394495,8391810,8376525,4879194,3555502,ALU
1532727,2996729,6358290,8391860,8385254,8391860,6793879,3863632,ALU
1636614,3666914,7688725,8378591,8391329,8375619,5367741,3745259,ALU
1504707,2960880,6238409,8393637,8372135,8393637,6997240,3950868,ALU
1302226,3235540,6979999,8394284,8383551,8394284,5292487,3831614,ALU
1286301,3202301,6923314,8392399,8396355,8391840,5296501,3834042,ALU
1332004,3270208,6964222,8391579,8373949,8394513,5346013,3827185,ALU
1544094,3020133,6390335,8388007,8387117,8388007,6963391,3890352,ALU
1323895,3260646,7041326,8374808,8395427,8379245,5352052,3832223,ALU
1308228,3227983,7011464,8380764,8387165,8394743,5322217,3833158,ALU
1503630,2928928,6294293,8380212,8389698,8396610,7094944,3989496,ALU
1281298,3148010,6415141,8385573,8386465,8386465,4840399,8178390,ALU
1319109,2811079,5965424,8398700,8397387,8398700,6875315,3893366,ALU
1288234,3216870,6950607,8389209,8395099,8388377,5333588,3836680,ALU
867689,2815871,5577441,8386814,8402696,8386323,5052253,3511057,ALU
1383209,3346975,7200041,8383636,8385715,8395482,5351598,3817446,ALU
1553694,3022294,6432055,8388062,8389559,8387930,6780560,3850285,ALU
1257581,3179278,6791349,8394972,8394972,8394972,5300744,3838790,ALU
1599902,3037380,6493316,8388553,8388553,8388553,6981958,3927952,ALU
1307144,3221193,7017729,8373079,8395349,8392672,5353697,3835529,ALU
876617,2787330,5553028,8382746,8402874,8382041,5077617,3495236,ALU
1007119,2831439,5539356,8361307,8400406,8382349,5031312,3357155,ALU
1515359,2975008,6265376,8391578,8369714,8391578,7058262,3975285,ALU
1535286,3562420,7545607,8396715,8378739,8396715,5378508,3788240,ALU
1223335,3121539,6863013,8395299,8395299,8395299,5167965,3829982,ALU
1271098,3156974,6918494,8394893,8394893,8394893,5320209,3836195,ALU
1258112,3129982,6377411,8386981,8386445,8386981,4848634,8070613,ALU
1266396,3174867,6902726,8396207,8396207,8396207,5242366,3831635,ALU
1505037,3529560,7482844,8396546,8376548,8396546,5364344,3796252,ALU
1316272,3242690,7030587,8374021,8395392,8385356,5352800,3833728,ALU
1299255,3231892,6973470,8394396,8385728,8394396,5297429,3832375,ALU
1771647,3751616,7761174,8380605,8387526,8394377,4978475,3564392,ALU
1257275,3161391,6900804,8395582,8395582,8395582,5303299,3837192,ALU
776636,2801946,5531334,8394411,8402983,8377405,4912940,3555595,ALU
1287323,3216939,6947106,8394849,8394849,8394849,5314769,3834539,ALU
1297279,3200134,6992596,8377769,8395185,8395185,5347442,3836118,ALU
1535772,3000567,6367894,8385138,8390814,8384640,6969985,3882622,ALU
1646368,3687647,7788805,8375168,8395131,8377077,5360488,3725326,ALU
1286058,3209366,6933204,8395532,8395532,8395532,5302210,3834436,ALU
1238209,3140759,6897766,8395129,8395129,8395129,5169359,3824076,ALU
1597359,3647294,7734172,8379626,8395259,8377503,5454557,3772745,ALU
771227,2796004,5494886,8394075,8392334,8375154,4879833,3555480,ALU
1309098,3220426,6789288,8389187,8392759,8392759,5208935,4575227,ALU
1305003,3233607,6983595,8394193,8388157,8394193,5243468,3815102,ALU
849959,2837754,5543374,8392067,8392295,8391597,4964389,3519633,ALU
1730744,3724969,7766559,8375126,8394853,8388955,5094625,3618235,ALU
1575563,3607569,7620023,8384865,8395441,8382988,5441011,3786634,ALU
826408,2899768,5615379,8401620,8400315,8401620,4921210,3556039,ALU
1305369,3234245,6984487,8394178,8387655,8394178,5244427,3815565,ALU
1327558,3268344,6951093,8392407,8373542,8392106,5347325,3828126,ALU
1270714,3137192,6398569,8386507,8386594,8386594,4843607,8184637,ALU
1262674,3169766,6692473,8392838,8392838,8392838,5195495,4864395,ALU
1578721,3033149,6468644,8388671,8388671,8388671,6873494,3888634,ALU
1540269,2963069,6307014,8388438,8388438,8388438,6943490,3854625,ALU
826557,2903591,5595059,8401979,8392068,8401979,4896976,3555990,ALU
1609676,3665010,7770642,8377758,8395321,8375373,5459229,3764832,ALU
791019,2701664,5438062,8376294,8404543,8351818,4937795,3494728,ALU
1362694,3231201,6542578,8378396,8385479,8385479,4815728,8130355,ALU
1471341,3467971,7368202,8396133,8390716,8381151,5408978,3764979,ALU
865858,2828155,5598466,8388036,8402586,8387586,5081213,3600219,ALU
1297860,3223102,6936113,8394720,8394167,8394720,5315902,3835632,ALU
1232937,3171707,6854149,8396712,8396712,8396712,5273110,3839176,ALU
1228358,3129889,6887508,8395116,8395116,8395116,5158912,3825598,ALU
1462269,3484742,7395453,8396040,8376184,8396040,5353804,3801328,ALU
1499124,2903226,6288965,8377289,8398426,8398426,7071425,3968620,ALU
1526096,2989091,6298417,8389939,8369608,8389939,7076197,3981759,ALU
906402,2799646,5561278,8378046,8402998,8381948,5078815,3468458,ALU
1314957,3223807,7032640,8372395,8395305,8395305,5354823,3833822,ALU
1536138,3560091,7540392,8395838,8388101,8395838,5408367,3791641,ALU
1772968,3754937,7693100,8392877,8371949,8393907,4979109,3564999,ALU
1279596,3210949,6952887,8394049,8394049,8394049,5212550,3811467,ALU
1726201,3655341,7741018,8372396,8393277,8394214,4976619,3563818,ALU
742763,2735738,5472011,8389539,8403948,8360955,4904807,3555287,ALU
800964,2734895,5494750,8383454,8403902,8364559,5000833,3524124,ALU
1302509,3232874,6958329,8380734,8388984,8378675,5363439,3835953,ALU
1731642,3666810,7750992,8372053,8394286,8394286,4976777,3563822,ALU
1576364,3613404,7635090,8395597,8395597,8395597,5445281,3751165,ALU
865800,2797969,5549552,8385820,8397877,8385083,5052165,3567879,ALU
1435868,3453864,7335911,8395726,8377725,8393896,5353765,3800152,ALU
1324378,3261784,7042007,8374858,8395430,8378857,5352005,3832127,ALU
1493259,2945698,6209431,8395850,8374735,8395850,6931666,3924630,ALU
1490479,3496628,7422298,8396364,8386147,8386286,5396365,3774254,ALU
1586008,3622267,7645185,8381428,8390334,8378846,5426987,3785909,ALU
1755621,3717498,7775973,8373870,8394471,8394471,4977635,3564001,ALU
1556970,3589733,7593678,8396226,8386573,8396226,5410392,3768176,ALU
1491050,2923156,6184317,8396540,8380092,8396540,6869163,3879244,ALU
1326894,3267582,6967605,8394220,8371804,8394220,5322330,3827225,ALU
1311359,3238371,7010335,8386472,8381357,8394323,5299600,3831005,ALU
1323071,3246953,7033074,8384248,8383190,8394426,5307779,3828998,ALU
1712567,3653255,7747978,8371883,8394339,8391935,5027577,3585262,ALU
1432123,3450595,7332275,8395150,8376402,8395701,5347178,3805219,ALU
1232656,3131881,6882456,8395622,8395622,8395622,5177209,3829639,ALU
1513670,2947156,6335195,8380029,8395218,8395218,7046369,3952275,ALU
1596474,3409539,6682760,8390767,8368110,8390767,5266730,3834256,ALU
849961,2898405,5566090,8397128,8384295,8399837,4888274,3530340,ALU
1251756,3166336,6802508,8394889,8394889,8394889,5271921,3836674,ALU
853790,2848552,5568530,8392242,8393025,8391918,4981587,3526324,ALU
1318575,3227197,7039006,8372284,8395296,8395296,5355083,3833055,ALU
1488166,2932266,6208500,8392895,8383793,8392399,6890161,3885742,ALU
889400,2796878,5564812,8381088,8402986,8382285,5081993,3487235,ALU
1327018,3235110,7053861,8372025,8395274,8395274,5355690,3831263,ALU
1323523,3211224,6854377,8384689,8391405,8391405,5021683,5216714,ALU
957193,2807916,5550721,8368958,8403033,8380944,5069321,3412361,ALU
1519726,2924683,6256143,8383784,8394557,8382837,6949521,3844140,ALU
1290339,3217291,6957203,8380990,8395434,8378951,5355973,3838293,ALU
863328,2824667,5581771,8388371,8402576,8387932,5038807,3515807,ALU
899184,2776261,5519824,8377466,8402686,8380614,5060041,3458234,ALU
1320793,3259164,6989461,8393990,8372922,8393990,5294954,3827766,ALU
1236109,3172681,6846067,8396488,8396488,8396488,5276667,3839126,ALU
826633,2905539,5584708,8402162,8387867,8402162,4884631,3555965,ALU
1322240,3260813,6952629,8389929,8376820,8389255,5350746,3829788,ALU
1288287,3216880,6950773,8389002,8395107,8388139,5334152,3836721,ALU
1581317,3614809,7632241,8383185,8395479,8381005,5442451,3785992,ALU
1708933,3713705,7688129,8386687,8380391,8385291,5161808,3649754,ALU
1520302,2981562,6277887,8390623,8368591,8390623,7086574,3986613,ALU
1295757,3214891,6981339,8383214,8395113,8395113,5337050,3835893,ALU
836952,2909024,5651047,8400975,8380770,8400975,4991437,3817763,ALU
836238,2879442,5559132,8398185,8386161,8397993,4906921,3541082,ALU
1441541,3463547,7353528,8395709,8376886,8395709,5351745,3801778,ALU
1562489,3594333,7598429,8387877,8384653,8386375,5403327,3789007,ALU
1293081,3224312,6959903,8394630,8390253,8394630,5307698,3833957,ALU
924150,2953931,5812936,8397877,8381712,8397877,4985049,4727077,ALU
1010458,2812811,5532344,8359110,8403018,8379640,5055942,3350437,ALU
1606071,3659306,7754783,8380100,8395365,8378027,5457677,3762226,ALU
1514172,2948318,6336171,8380142,8395102,8395102,7045192,3951340,ALU
843232,2878921,5639931,8396282,8401801,8396034,5069999,3771765,ALU
1444298,3465598,7357824,8395665,8377733,8395665,5354858,3803322,ALU
1659284,3695287,7759212,8380548,8388232,8378603,5322943,3709643,ALU
1368146,2835306,6062735,8391335,8399001,8399001,6945502,3923633,ALU
